industry	pcfId	hierarchyId	crossIndustryName	industryName
education	11237	5.3.2.2	Analyze customer complaint data and identify improvement opportunities	Analyze stakeholder complaint data and identify improvement opportunities
education	16848	5.4.1	Develop marketing communication strategy	Develop communication strategies
education	18627	5.4.1.1	Define communication guidelines and mechanisms	Formulate communication plan
education	20010	5.4.4	Develop and manage promotional activities	Design and develop publications
education	10167	5.4.4.1	Define promotional concepts and objectives	Define publications objectives and strategy
education	10160	5.4.4.2	Define target audience	Define target audiences
education	10171	5.4.4.3	Refine promotional performance metrics	Identify publication performance measures
education	10159	5.4.4.4	Develop marketing messages	Develop publications
education	10170	5.4.4.5	Evaluate promotional performance metrics	Evaluate publication performance measures
education	16614	5.5.7	Analyze customer website activity	Evaluate websites
education	17043	6.1	Develop and manage human resources planning, policies, and strategies	Develop and manage human resources (HR) planning, policies, and strategies
education	10432	6.1.1.6	Develop strategy for HR systems/technologies/tools	Develop strategy for HR systems/ technologies/tools
education	17045	6.1.2	Develop and implement workforce strategy and policies	Develop and implement human resources plans
education	10423	6.1.2.1	Perform workforce planning	Gather skill requirements according to district strategy and educational and operational needs
education	10424	6.1.2.2	Perform operational workforce planning	Plan employee resourcing requirements per department and campus
education	10425	6.1.2.3	Develop compensation strategy	Develop compensation plan
education	10427	6.1.2.5	Develop diversity, equity, and inclusion plan	Develop employee diversity plan
education	10433	6.1.2.10	Develop workforce strategy models	Develop work force strategy models
education	10417	6.1.3	Monitor and update strategy, plans, and policies	Monitor and update plans
education	10434	6.1.3.1	Measure realization of objectives	Monitor HR performance measures
education	10435	6.1.3.2	Measure contribution to business strategy	Analyze contribution to district goals and objectives
education	10436	6.1.3.3	Communicate plans and provide updates to stakeholders	Communicate plans and provide updates to board of education/ trustees
education	10410	6.2	Recruit, source, and select employees	Recruit/Source and Screen/Select employees
education	10439	6.2.1	Manage employee requisitions	Create and develop employee requisitions/ vacancy posting
education	10445	6.2.1.1	Align staffing plan to work force plan and business unit strategies/resource needs	Align staffing plan to work force plan and district strategies/ resource needs
education	10446	6.2.1.2	Open job requisitions	Develop and open job requisition
education	10447	6.2.1.3	Develop and maintain job descriptions	Develop job description
education	10448	6.2.1.4	Post job requisitions	Post requisition
education	10450	6.2.1.6	Modify job requisitions	Change/Update requisition
education	10452	6.2.1.8	Manage requisition dates	Manage requisition date
education	10453	6.2.2.1	Determine recruitment methods and channels	Determine recruitment methods
education	10454	6.2.2.2	Perform recruiting activities/events	Perform recruiting activities/ events
education	20123	6.2.3	Screen and select candidates	Screen/Select candidates
education	10444	6.2.4	Manage applicant information	Manage pre-placement verification
education	10460	6.2.4.1	Obtain candidate background information	Complete candidate background information
education	10443	6.2.5	Manage new hire/re-hire	Manage new hire/rehire
education	10467	6.2.6.2	Manage/track applicant data	Manage/Track applicant data
education	20599	6.3	Manage employee onboarding, training, and development	Manage employee on boarding, development, and training
education	10469	6.3.1	Manage employee orientation and deployment	Manage employee orientation and assignment
education	10474	6.3.1.1	Create/maintain employee onboarding program	Create/Maintain employee on-boarding program
education	11243	6.3.1.4	Evaluate the effectiveness of the employee onboarding program	Evaluate the effectiveness of employee on-boarding program
education	10479	6.3.2.1	Define employee performance objectives	Define performance objectives
education	10472	6.3.3	Manage employee career development	Manage employee development
education	10488	6.3.3.2	Develop employee career plans and career paths	Develop employee career plans
education	10490	6.3.4.1	Align employee with organization development needs	Align employee, school, and district development needs
education	10491	6.3.4.2	Align learning programs with competencies and skills	Align learning programs with competencies
education	10499	6.5.1.2	Develop benefits and rewards plan	Develop benefits, reward, and incentive plan
education	10500	6.5.1.3	Perform competitive analysis of benefits and rewards	Perform competitive analysis of benefit, rewards, and incentives
education	10501	6.5.1.4	Identify compensation requirements based on financial, benefits, and HR policies	Identify compensation requirements based on financial benefits and HR policies
education	10502	6.5.1.5	Administer compensation and rewards to employees	Administer compensation, rewards, and incentives to employees
education	10508	6.5.4.1	Deliver programs to support work/life balance for employees	Deliver programs to support work/ life balance for employees
education	10510	6.5.4.3	Review retention and motivation indicators	Review retention and engagement indicators
education	10515	6.6.4	Manage leave of absence	Manage leave of absence, sabbatical
education	10516	6.6.5	Develop and implement employee outplacement	Develop and implement employee reduction in force policies and regulations
education	10517	6.6.6	Manage resource deployment	Manage deployment of personnel
education	10525	6.7.4	Manage human resource information systems HRIS	Manage human resource information systems (HRIS)
education	10526	6.7.5	Develop and manage employee measures	Develop and manage employee metrics
education	20620	7.1.3.3	Determine IT performance indicators	Determine  IT performance indicators
education	20644	7.1.6.3	Understand IT customer environment	Understand  IT customer environment
education	20663	7.2.2.3	Evaluate proposed IT investment projects	Evaluate  proposed IT investment projects
education	20675	7.2.4.1	Establish IT service management strategy and goals	Establish  IT service management strategy and goals
education	20676	7.2.4.2	Identify IT service operating and process requirements	Identify  IT service operating and process requirements
education	20690	7.2.5.8	Report IT service and project performance	Report  IT service and project performance
